How many emails do i have received today with high importance ?	GET message COUNT FILTER message.importance eq High FILTER message.receivedDateTime eq today
List the first 39 emails that i have sent.	GET message ORDERBY message.sentDateTime asc TOP 39
List oldest 39 emails i sent ordered by sent time from oldest to newest.	GET message ORDERBY message.sentDateTime asc TOP 39
List top 39 emails that I have sent ordered by sent time oldest to newest.	GET message ORDERBY message.sentDateTime asc TOP 39
What low importance emails do I have received in ascending order without attachment?	GET message FILTER message.hasAttachments eq False FILTER message.importance eq Low ORDERBY message.receivedDateTime asc
which are the emails i have received in ascending order with no attachments and low importance.	GET message FILTER message.hasAttachments eq False FILTER message.importance eq Low ORDERBY message.receivedDateTime asc
List the low importance emails without attachments and start from oldest to newest.	GET message FILTER message.hasAttachments eq False FILTER message.importance eq Low ORDERBY message.receivedDateTime asc
List the number of important emails that I have without attachments.	GET message COUNT FILTER message.hasAttachments eq False FILTER message.importance eq High
List the number of high importance emails that have no attachments?	GET message COUNT FILTER message.hasAttachments eq False FILTER message.importance eq High
What are the number of emails having high importance with no attachments ?	GET message COUNT FILTER message.hasAttachments eq False FILTER message.importance eq High
List the read emails that I have received today?	GET message COUNT FILTER message.isRead eq True FILTER message.receivedDateTime eq today
What are the number of emails received today and are marked read ?	GET message COUNT FILTER message.isRead eq True FILTER message.receivedDateTime eq today
list the numbers of emails that i have received by today marked as read..	GET message COUNT FILTER message.isRead eq True FILTER message.receivedDateTime eq today
Please provide list of unread emails that I have received today and start from newest to oldest .	GET message FILTER message.isRead eq False FILTER message.receivedDateTime eq today ORDERBY message.receivedDateTime desc
What are the unread emails that I have received today ordered by receive time newest to oldest?	GET message FILTER message.isRead eq False FILTER message.receivedDateTime eq today ORDERBY message.receivedDateTime desc
List emails that I have received today and are marked as unread ordered by receive time newest to oldest.	GET message FILTER message.isRead eq False FILTER message.receivedDateTime eq today ORDERBY message.receivedDateTime desc
Which emails have attachments about autoencoder ordered by sent time from newest to oldest?	GET message FILTER message.hasAttachments eq True ORDERBY message.sentDateTime desc SEARCH autoencoder
Give me a list of emails that I have sent with attachments about autoencoder ordered by sent time newest to oldest.	GET message FILTER message.hasAttachments eq True ORDERBY message.sentDateTime desc SEARCH autoencoder
Please provide the list of emails that i have sent about autoencoder with attachment in the descending order.	GET message FILTER message.hasAttachments eq True ORDERBY message.sentDateTime desc SEARCH autoencoder
What are the high importance emails that i have received in the ascending order?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc
List all the emails that I have received with high importance ordered by receive time oldest to newest.	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc
Which emails have high rank ordered by received time from oldest to newest?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc
Please provide the list of low importance emails with keyword HPC send by Avis Salloum.	GET message FILTER message.from eq Avis Salloum FILTER message.importance eq Low SEARCH hpc
what are the emails about hpc which i received from Avis salloum having low importance.	GET message FILTER message.from eq Avis Salloum FILTER message.importance eq Low SEARCH hpc
What emails with low importance I have received from Avis Salloum containing hpc in it? 	GET message FILTER message.from eq Avis Salloum FILTER message.importance eq Low SEARCH hpc
What are the emails of low importance and have attachment to it and are send in the order of newest to oldest?	GET message FILTER message.hasAttachments eq True FILTER message.importance eq Low ORDERBY message.sentDateTime desc
List emails that I have sent with attachments and are of low importance ordered by sent time newest to oldest.  	GET message FILTER message.hasAttachments eq True FILTER message.importance eq Low ORDERBY message.sentDateTime desc
list out the emails which i sent from descending order with attachments and low importance.	GET message FILTER message.hasAttachments eq True FILTER message.importance eq Low ORDERBY message.sentDateTime desc
What number of emails I have falling into administration category with no attachments?	GET message COUNT FILTER message.categories eq Administration FILTER message.hasAttachments eq False
List the number of emails in administration category having no attachments?	GET message COUNT FILTER message.categories eq Administration FILTER message.hasAttachments eq False
How many emails have the administration category and have no attachment to it?	GET message COUNT FILTER message.categories eq Administration FILTER message.hasAttachments eq False
List the the emails that falls under glory category and have keyword TFRC and have attachment to it.	GET message FILTER message.categories eq Glory FILTER message.hasAttachments eq True SEARCH tfrc
List the emails in glory category about tfrc having attachments?	GET message FILTER message.categories eq Glory FILTER message.hasAttachments eq True SEARCH tfrc
Give me a list of emails falling under glory category about tfrc with attachments. 	GET message FILTER message.categories eq Glory FILTER message.hasAttachments eq True SEARCH tfrc
Let me know about numbers of emails i have about family planning with no attachments.	GET message COUNT FILTER message.isRead eq False SEARCH Family planning
How many unread emails do I have with keyword family planning?	GET message COUNT FILTER message.isRead eq False SEARCH Family planning
What are the emails regarding family planning that I haven't read?	GET message COUNT FILTER message.isRead eq False SEARCH Family planning
What are the emails that I have send today in the order newest to oldest with the keyword Soil Analysis?	GET message FILTER message.sentDateTime eq today ORDERBY message.sentDateTime desc SEARCH Soil analysis
What emails i have about soil analysis which i have sent today ordered by sent time newest to oldest?	GET message FILTER message.sentDateTime eq today ORDERBY message.sentDateTime desc SEARCH Soil analysis
How many emails I have sent today about soil analysis ordered by sent time from newest to oldest?	GET message FILTER message.sentDateTime eq today ORDERBY message.sentDateTime desc SEARCH Soil analysis
What emails i have which are falling under aol moviefone category, marked as unread and with no attachments?	GET message FILTER message.categories eq AOL Moviefone FILTER message.hasAttachments eq False FILTER message.isRead eq False
What are the unread emails do I have with Aol Moviefone category and have no attachment to it?	GET message FILTER message.categories eq AOL Moviefone FILTER message.hasAttachments eq False FILTER message.isRead eq False
What are the unread emails I have under "aol moviefone" category having no attachments.	GET message FILTER message.categories eq AOL Moviefone FILTER message.hasAttachments eq False FILTER message.isRead eq False
What are the low importance emails do I have from Althea Ohalloran with the keyword Biology to it?	GET message FILTER message.from eq Althea Ohalloran FILTER message.importance eq Low SEARCH Biology
List the low importance emails of biology received from Althea Ohalloran.	GET message FILTER message.from eq Althea Ohalloran FILTER message.importance eq Low SEARCH Biology
Which are the low rank emails from althea ohalloran about Biology?	GET message FILTER message.from eq Althea Ohalloran FILTER message.importance eq Low SEARCH Biology
Which are the emails received from oldest to newest order having no attachments with low priority ?	GET message FILTER message.hasAttachments eq False FILTER message.importance eq Low ORDERBY message.receivedDateTime asc
What are the low importance emails I have received in the ascending order with no attachment?	GET message FILTER message.hasAttachments eq False FILTER message.importance eq Low ORDERBY message.receivedDateTime asc
Tell me about the low important emails that have no attachment by received time oldest to newest?	GET message FILTER message.hasAttachments eq False FILTER message.importance eq Low ORDERBY message.receivedDateTime asc
List the emails having low importance from flossie salado?	GET message FILTER message.from eq Flossie Salado FILTER message.importance eq Low
Give me the emails with low importance sent from Flossie Salado .	GET message FILTER message.from eq Flossie Salado FILTER message.importance eq Low
How many low importance emails that i have received from flossie salado?	GET message FILTER message.from eq Flossie Salado FILTER message.importance eq Low
give list of emails with low importance with attachment from amie kertzman ...	GET message FILTER message.from eq Amie Kertzman FILTER message.hasAttachments eq True FILTER message.importance eq Low
Which emails are in low rank from amie kertzman having attachments?	GET message FILTER message.from eq Amie Kertzman FILTER message.hasAttachments eq True FILTER message.importance eq Low
Send me the emails received from Amie Kertzman having attachments with low importance.	GET message FILTER message.from eq Amie Kertzman FILTER message.hasAttachments eq True FILTER message.importance eq Low
List out the emails with browse-based result interface having no attachment with oldest to newest order.	GET message FILTER message.hasAttachments eq False ORDERBY message.receivedDateTime asc SEARCH browse-based result interface
Which emails have no attachments about browse-based result interface ordered by received time oldest to newest?	GET message FILTER message.hasAttachments eq False ORDERBY message.receivedDateTime asc SEARCH browse-based result interface
List the emails about browse-based result interface that i have received in the order oldest to newest with no attachment. 	GET message FILTER message.hasAttachments eq False ORDERBY message.receivedDateTime asc SEARCH browse-based result interface
List out the emails of world bank which are not read and having attachments .	GET message FILTER message.categories eq WorldBank FILTER message.hasAttachments eq True FILTER message.isRead eq False
List the unread emails in world bank category that have attachments?	GET message FILTER message.categories eq WorldBank FILTER message.hasAttachments eq True FILTER message.isRead eq False
What are the unread emails do I have of World bank category and have attachment to it?	GET message FILTER message.categories eq WorldBank FILTER message.hasAttachments eq True FILTER message.isRead eq False
List the number of Emails.	GET message COUNT
list of the number of emails i have .	GET message COUNT
How many emails do I have?	GET message COUNT
Who is the sender of my last email received?	GET message ORDERBY message.receivedDateTime desc TOP 1
Who is the sender of my first email ?	GET message ORDERBY message.receivedDateTime desc TOP 1
Give me the  last email that I have received.	GET message ORDERBY message.receivedDateTime desc TOP 1
List out the emails of speech retrieval received today from  Isiah Lago .	GET message FILTER message.from eq Isiah Lago FILTER message.receivedDateTime eq today SEARCH speech retrieval
How many emails that I have received today from isiah lago with keyword speech retrieval?	GET message FILTER message.from eq Isiah Lago FILTER message.receivedDateTime eq today SEARCH speech retrieval
Provide me list of emails I have received today from Isiah Lago about speech  retrieval.	GET message FILTER message.from eq Isiah Lago FILTER message.receivedDateTime eq today SEARCH speech retrieval
What emails I have received under steve_approval category in ascending order?	GET message FILTER message.categories eq steve_approval ORDERBY message.receivedDateTime asc
What emails do i have in steve_approval category ordered by receivde time newest to oldest?	GET message FILTER message.categories eq steve_approval ORDERBY message.receivedDateTime asc
give me the emails about steve_approval which i received in asccending order.	GET message FILTER message.categories eq steve_approval ORDERBY message.receivedDateTime asc
list the unread emails about Mobiliocity that i have from Alisa Villescas.	GET message FILTER message.categories eq Mobiliocity FILTER message.from eq Alisa Villescas FILTER message.isRead eq False
Give me the emails received from Alisa villescas which are not marked as read having mobility category.	GET message FILTER message.categories eq Mobiliocity FILTER message.from eq Alisa Villescas FILTER message.isRead eq False
List the emails in the mobiliocity category that i have received from alisa villescas which has not been read?	GET message FILTER message.categories eq Mobiliocity FILTER message.from eq Alisa Villescas FILTER message.isRead eq False
Tell me about the emails that has attachments?	GET message FILTER message.hasAttachments eq True
please give me the List of emails that i have with attachments.	GET message FILTER message.hasAttachments eq True
Give me list of emails that i have with attachments .	GET message FILTER message.hasAttachments eq True
what are the number of emails having art testb with high performance?	GET message COUNT FILTER message.importance eq High SEARCH art testb
How many number of emails do I have with high rank about art testb?	GET message COUNT FILTER message.importance eq High SEARCH art testb
Give me the number of high importance emails that i have with Art Testb keyword.	GET message COUNT FILTER message.importance eq High SEARCH art testb
What are the high important emails that I  have sent under "raytheon" category ordered by newest to oldest?	GET message FILTER message.categories eq Raytheon FILTER message.importance eq High ORDERBY message.sentDateTime desc
List the high importance emails that falls under the Raytheon category which are send in the descending order.	GET message FILTER message.categories eq Raytheon FILTER message.importance eq High ORDERBY message.sentDateTime desc
Give me a list of emails i have sent under raytheon category with high importance ordered by sent time newest to oldest.	GET message FILTER message.categories eq Raytheon FILTER message.importance eq High ORDERBY message.sentDateTime desc
What are the emails in the general info category and having keyword soil types and have no attachment to it?	GET message FILTER message.categories eq General Info FILTER message.hasAttachments eq False SEARCH Soil types
What emails I have about soil types falling into general info category with no attachments?	GET message FILTER message.categories eq General Info FILTER message.hasAttachments eq False SEARCH Soil types
List the emails without any attachment in general info category with keyword soil types.	GET message FILTER message.categories eq General Info FILTER message.hasAttachments eq False SEARCH Soil types
What are the unread emails that I have received today? 	GET message FILTER message.isRead eq False FILTER message.receivedDateTime eq today
How many unread emails do i have received today?	GET message FILTER message.isRead eq False FILTER message.receivedDateTime eq today
What emails i have received today marked as unread?	GET message FILTER message.isRead eq False FILTER message.receivedDateTime eq today
List the low importance emails of category M Commerce - Prakash send in the order of newest to oldest.	GET message FILTER message.categories eq mCommerce - Prakash FILTER message.importance eq Low ORDERBY message.sentDateTime desc
What emails I have sent which falls into m commerce - prakash category with low importance ordered by sent time newest to oldest?	GET message FILTER message.categories eq mCommerce - Prakash FILTER message.importance eq Low ORDERBY message.sentDateTime desc
List the low importance emails i have in m commerce - prakash category in descending order that i sent.	GET message FILTER message.categories eq mCommerce - Prakash FILTER message.importance eq Low ORDERBY message.sentDateTime desc
List the high importance emails without any attachments that i have received and start from oldest to newest.	GET message FILTER message.hasAttachments eq False FILTER message.importance eq High ORDERBY message.receivedDateTime asc
What are the high importance emails that I have received with no attachment in the order of oldest to newest?	GET message FILTER message.hasAttachments eq False FILTER message.importance eq High ORDERBY message.receivedDateTime asc
What emails I have received with high importance and no attachments ordered by receive time oldest to newest?	GET message FILTER message.hasAttachments eq False FILTER message.importance eq High ORDERBY message.receivedDateTime asc
What are the emails do I have in webex category with attachment?	GET message FILTER message.categories eq Webex FILTER message.hasAttachments eq True
Give me a list of emails that I have with attachments falling under webex category.	GET message FILTER message.categories eq Webex FILTER message.hasAttachments eq True
How many emails do i have with attachment in Webex category?	GET message FILTER message.categories eq Webex FILTER message.hasAttachments eq True
Give me the list of low importance emails that i have received today without any attachments.	GET message FILTER message.hasAttachments eq False FILTER message.importance eq Low FILTER message.receivedDateTime eq today
list out the emails i received today with low importance and no attachments.	GET message FILTER message.hasAttachments eq False FILTER message.importance eq Low FILTER message.receivedDateTime eq today
What emails I have received today with no attachments and low importance?	GET message FILTER message.hasAttachments eq False FILTER message.importance eq Low FILTER message.receivedDateTime eq today
Who was sender of my first email received?	GET message ORDERBY message.receivedDateTime asc TOP 1
Tell me about first email that i received .	GET message ORDERBY message.receivedDateTime asc TOP 1
who was the sender of my last email?	GET message ORDERBY message.receivedDateTime asc TOP 1
list the last 58 unread emails i received in descending order.	GET message FILTER message.isRead eq True ORDERBY message.receivedDateTime desc TOP 58
what are the top 58 emails i have received in descending order and are marked read?	GET message FILTER message.isRead eq True ORDERBY message.receivedDateTime desc TOP 58
List top 58 emails that I have received and are marked as read, ordered by receive time newest to oldest.	GET message FILTER message.isRead eq True ORDERBY message.receivedDateTime desc TOP 58
List the high importance emails that falls under Tech Data category.	GET message FILTER message.categories eq Tech Data FILTER message.importance eq High
Give me the high importance tech data emails.	GET message FILTER message.categories eq Tech Data FILTER message.importance eq High
List the emails having high rank that comes under tech data category?	GET message FILTER message.categories eq Tech Data FILTER message.importance eq High
List all the important emails having attachments ordered by received time oldest to newest?	GET message FILTER message.hasAttachments eq True FILTER message.importance eq High ORDERBY message.receivedDateTime asc
List me the high importance emails received in the order of oldest to newest and have attachment to it. 	GET message FILTER message.hasAttachments eq True FILTER message.importance eq High ORDERBY message.receivedDateTime asc
List the high important emails having attachment ordered by Oldest to Newest.	GET message FILTER message.hasAttachments eq True FILTER message.importance eq High ORDERBY message.receivedDateTime asc
Please provide me the list of low importance emails that I have sent today without attachment.	GET message FILTER message.hasAttachments eq False FILTER message.importance eq Low FILTER message.sentDateTime eq today
Which emails I have sent today having no attachments and low rank?	GET message FILTER message.hasAttachments eq False FILTER message.importance eq Low FILTER message.sentDateTime eq today
What emails I have sent today with low importance and no attachments? 	GET message FILTER message.hasAttachments eq False FILTER message.importance eq Low FILTER message.sentDateTime eq today
Which are the emails I have received today about graphonomics?	GET message FILTER message.receivedDateTime eq today SEARCH Graphonomics
List the emails that I have received today about Graphonomics.	GET message FILTER message.receivedDateTime eq today SEARCH Graphonomics
What emails I have received today about Graphonomics?	GET message FILTER message.receivedDateTime eq today SEARCH Graphonomics
List me the important emails that are marked as unread.	GET message FILTER message.importance eq High FILTER message.isRead eq False
Give me the high important emails that I have not read yet.	GET message FILTER message.importance eq High FILTER message.isRead eq False
What emails i have with high importance and are marked as unread?	GET message FILTER message.importance eq High FILTER message.isRead eq False
Which are the emails I have sent in immigration category with high importance ordered by sent time from oldest to newest?	GET message FILTER message.categories eq Immigration FILTER message.importance eq High ORDERBY message.sentDateTime asc
Give me the high importance emails which lies under immigration category I have sent from oldest to newest order. 	GET message FILTER message.categories eq Immigration FILTER message.importance eq High ORDERBY message.sentDateTime asc
What emails I have sent under immigration category with high importance ordered by sent time oldest to newest?	GET message FILTER message.categories eq Immigration FILTER message.importance eq High ORDERBY message.sentDateTime asc
List out emails that I have received with high importance about precipitation ordered by receive time oldest to newest.	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc SEARCH Precipitation
Which are the emails I have received with high importance about precipitation ordered by received time from oldest to newest?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc SEARCH Precipitation
Give me the high importance emails about Precipitation I have received from oldest to newest order.	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc SEARCH Precipitation
What is the time of first mail I have sent ?	GET message ORDERBY message.sentDateTime asc TOP 1
Give me the time of the first email that I sent.	GET message ORDERBY message.sentDateTime asc TOP 1
 Give me the time of the first email that I sent.	GET message ORDERBY message.sentDateTime asc TOP 1
Provide me the list of high importance emails i have received today with attachment.	GET message FILTER message.hasAttachments eq True FILTER message.importance eq High FILTER message.receivedDateTime eq today
List out the high importance emails I have received today with the attachments.	GET message FILTER message.hasAttachments eq True FILTER message.importance eq High FILTER message.receivedDateTime eq today
List out the emails I have received with high importance and having attachments?	GET message FILTER message.hasAttachments eq True FILTER message.importance eq High FILTER message.receivedDateTime eq today
Which are the read emails I have marked as read?	GET message FILTER message.isRead eq True
List out the read emails.	GET message FILTER message.isRead eq True
Give me the the read emails.	GET message FILTER message.isRead eq True
List out the emails I have sent today with high importance having no attachments?	GET message FILTER message.hasAttachments eq False FILTER message.importance eq High FILTER message.sentDateTime eq today
List out the emails I have sent today with high importance and having no attachment 	GET message FILTER message.hasAttachments eq False FILTER message.importance eq High FILTER message.sentDateTime eq today
Which are the high importance emails I have sent today without attachments?	GET message FILTER message.hasAttachments eq False FILTER message.importance eq High FILTER message.sentDateTime eq today
List out all emails about expert colleague having no attachment.	GET message FILTER message.hasAttachments eq False SEARCH expert colleague
What emails I have about expert colleague without attachments?	GET message FILTER message.hasAttachments eq False SEARCH expert colleague
Which are the emails about expert colleague having no attachments?	GET message FILTER message.hasAttachments eq False SEARCH expert colleague
List out the emails I have received today with attachments having high importance.	GET message FILTER message.hasAttachments eq True FILTER message.importance eq High FILTER message.receivedDateTime eq today
Which are the high importance emails i have received today with attachments?	GET message FILTER message.hasAttachments eq True FILTER message.importance eq High FILTER message.receivedDateTime eq today
What emails I have received today with high importance and with attachments?	GET message FILTER message.hasAttachments eq True FILTER message.importance eq High FILTER message.receivedDateTime eq today
List out emails in bigstar category with high importance ordered by sent time oldest to newest. 	GET message FILTER message.categories eq Bigstar FILTER message.importance eq High ORDERBY message.sentDateTime asc
List out high importance emails I sent in category bigstar and start from oldest to newest.	GET message FILTER message.categories eq Bigstar FILTER message.importance eq High ORDERBY message.sentDateTime asc
List out the high importance emails I have sent from oldest to newest order which lies under  bigstar category.	GET message FILTER message.categories eq Bigstar FILTER message.importance eq High ORDERBY message.sentDateTime asc
Tell me about the emails I have received today in pr/mrktg category ordered by received time from newest to oldest.	GET message FILTER message.categories eq PR/Mrktg FILTER message.receivedDateTime eq today ORDERBY message.receivedDateTime desc
What are the emails i have received today which lies under pr/mrktg category from newest to oldest order ?	GET message FILTER message.categories eq PR/Mrktg FILTER message.receivedDateTime eq today ORDERBY message.receivedDateTime desc
List out all emails I have received today in pr/mrktg category ordered by newest to oldest.	GET message FILTER message.categories eq PR/Mrktg FILTER message.receivedDateTime eq today ORDERBY message.receivedDateTime desc
Give me the emails about  sequence jockey I have received today from  cara coppinger.	GET message FILTER message.from eq Cara Coppinger FILTER message.receivedDateTime eq today SEARCH sequence jockey
list out all emails I have received  today from cara coppinger  about sequence jockey.	GET message FILTER message.from eq Cara Coppinger FILTER message.receivedDateTime eq today SEARCH sequence jockey
List out the emails about sequence jockey that I have received from cara coppinger.	GET message FILTER message.from eq Cara Coppinger FILTER message.receivedDateTime eq today SEARCH sequence jockey
List out all emails I have received ordered by newest to oldest.	GET message ORDERBY message.receivedDateTime desc
List out emails that I have received ordered by receive time newest to oldest.	GET message ORDERBY message.receivedDateTime desc
Give me the emails I have received from newest to oldest order.	GET message ORDERBY message.receivedDateTime desc
List out the number of emails about single source and sink having high importance.	GET message COUNT FILTER message.importance eq High SEARCH single source and sink
How many high importance emails I have about single source and sink?	GET message COUNT FILTER message.importance eq High SEARCH single source and sink
How many emails I have with high importance about single source and sink?	GET message COUNT FILTER message.importance eq High SEARCH single source and sink
Which are the emails I have received from marquis likins about new method of estimating agent reward ordered by received time from newest to oldest?	GET message FILTER message.from eq Marquis Likins ORDERBY message.receivedDateTime desc SEARCH new method of estimating agent reward
Give me the emails I have received from  marquis likins  about new method of estimating agent reward from oldest to newest order.	GET message FILTER message.from eq Marquis Likins ORDERBY message.receivedDateTime desc SEARCH new method of estimating agent reward
Give me the list of emails I have received from marquis likins about new method of estimating agent reward ordered by newest to oldest. 	GET message FILTER message.from eq Marquis Likins ORDERBY message.receivedDateTime desc SEARCH new method of estimating agent reward
What are the emails about Fuzzy string searching I have received with attachments from newest to oldest order .	GET message FILTER message.hasAttachments eq True ORDERBY message.receivedDateTime desc SEARCH Fuzzy string searching
List out all emails I received about Fuzzy string searching with attachment and start from newest to oldest.	GET message FILTER message.hasAttachments eq True ORDERBY message.receivedDateTime desc SEARCH Fuzzy string searching
Which are the email I have received about Fuzzy string searching having attachments ordered by received time from newest to oldest?	GET message FILTER message.hasAttachments eq True ORDERBY message.receivedDateTime desc SEARCH Fuzzy string searching
When did I sent my first email?	GET message ORDERBY message.sentDateTime asc TOP 1
What is the sent time of my first email sent?	GET message ORDERBY message.sentDateTime asc TOP 1
What is the sent time of my first email ?	GET message ORDERBY message.sentDateTime asc TOP 1
Tell me about the number of emails that are marked as read.	GET message COUNT FILTER message.isRead eq True
How many read emails I have ?	GET message COUNT FILTER message.isRead eq True
How many emails marked as read?	GET message COUNT FILTER message.isRead eq True
Which are the emails with high importance I have received today ?	GET message FILTER message.importance eq High FILTER message.receivedDateTime eq today
Give me the list of high importance emails I have received today.	GET message FILTER message.importance eq High FILTER message.receivedDateTime eq today
Which are the emails I have received today with high importance?	GET message FILTER message.importance eq High FILTER message.receivedDateTime eq today
Give me the list of high importance emails I have received from shante zoelle without attachment .	GET message FILTER message.from eq Shante Zoelle FILTER message.hasAttachments eq False FILTER message.importance eq High
What emails I have received from Shante Zoelle of high importance without attachments?	GET message FILTER message.from eq Shante Zoelle FILTER message.hasAttachments eq False FILTER message.importance eq High
Give me the emails I have received from shante zoelle having no attachments with high importance .	GET message FILTER message.from eq Shante Zoelle FILTER message.hasAttachments eq False FILTER message.importance eq High
List out the emails of Personel category I received from Shavon Liesveld for adaptive algorithm. 	GET message FILTER message.categories eq personel FILTER message.from eq Shavon Liesveld SEARCH adaptive algorithm
List the emails I have received from shavon liesveld about adaptive algorithm which are in personel category.	GET message FILTER message.categories eq personel FILTER message.from eq Shavon Liesveld SEARCH adaptive algorithm
Which are the emails I have received from shavon liesveld in personel category about adaptive algorithm?	GET message FILTER message.categories eq personel FILTER message.from eq Shavon Liesveld SEARCH adaptive algorithm
List the emails I have received from shavon liesveld about adaptive algorithm which are in personel category.	GET message FILTER message.categories eq personel FILTER message.from eq Shavon Liesveld SEARCH adaptive algorithm
List out received emails without attachments of high importance ordered by receive time oldest to newest.	GET message FILTER message.hasAttachments eq False FILTER message.importance eq High ORDERBY message.receivedDateTime asc
Which are the emails I have with no attachments and high importance ordered by received time from oldest to newest?	GET message FILTER message.hasAttachments eq False FILTER message.importance eq High ORDERBY message.receivedDateTime asc
List the high importance emails that i have received without attachment and start from oldest to newest.	GET message FILTER message.hasAttachments eq False FILTER message.importance eq High ORDERBY message.receivedDateTime asc
Who was sender of my first email received?	GET message ORDERBY message.receivedDateTime asc TOP 1
List out first email I have received.	GET message ORDERBY message.receivedDateTime asc TOP 1
Tell me about the first email I have received.	GET message ORDERBY message.receivedDateTime asc TOP 1
List out emails that I have sent today under ticketmaster category ordered by sent time oldest to newest.	GET message FILTER message.categories eq Ticketmaster FILTER message.sentDateTime eq today ORDERBY message.sentDateTime asc
Give me the emails of ticketmaster category which I have sent today in oldest to newest order.	GET message FILTER message.categories eq Ticketmaster FILTER message.sentDateTime eq today ORDERBY message.sentDateTime asc
Which are the emails I have sent today in ticketmaster category ordered by sent time from oldest to newest?	GET message FILTER message.categories eq Ticketmaster FILTER message.sentDateTime eq today ORDERBY message.sentDateTime asc
Which are the emails I have received about online algorithm  having no attachments ordered by received time from newest to oldest?	GET message FILTER message.hasAttachments eq False ORDERBY message.receivedDateTime desc SEARCH online algorithm
Give me the emails I have received about online algorithm from newest to oldest order without attachments.	GET message FILTER message.hasAttachments eq False ORDERBY message.receivedDateTime desc SEARCH online algorithm
List out the emails I have about online algorithm without attachment ordered by receive time newest to oldest.	GET message FILTER message.hasAttachments eq False ORDERBY message.receivedDateTime desc SEARCH online algorithm
Give me the high importance emails ordered by received time from newest to oldest?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime desc
List out high importance emails I have received order by newest to oldest.	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime desc
Tell me the high importance emails I have received from newest from oldest order.	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime desc
Which are the emails having high importance ordered by received time from oldest to newest?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc
What emails I have received with high importance ordered by receive time oldest to newest?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc
Which are the high importance emails i received  ordered by oldest to newest?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime asc
Who is the recipient of first email sent?	GET message ORDERBY message.sentDateTime asc TOP 1
To whom did I send my first email	GET message ORDERBY message.sentDateTime asc TOP 1
To whom did I send my first email?	GET message ORDERBY message.sentDateTime asc TOP 1
How many emails I have of low importance with attachments?	GET message COUNT FILTER message.hasAttachments eq True FILTER message.importance eq Low
List out the number of emails having attachments with low importance .	GET message COUNT FILTER message.hasAttachments eq True FILTER message.importance eq Low
How many Low importance emails I have with attachment ?	GET message COUNT FILTER message.hasAttachments eq True FILTER message.importance eq Low
List out the high importance emails I have received ordered by newest to oldest.	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime desc
What emails I have received with high importance ordered by receive time newest to oldest?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime desc
What are the high importance emails I have received from newest to oldest order?	GET message FILTER message.importance eq High ORDERBY message.receivedDateTime desc
